id,Name,fossil_bio,ipcc_code_2006_for_standard_report_name,Year,Total
84870,"United States",fossil,"Biological Treatment of Solid Waste",2021,109.35107617200002
73076,"El Salvador",fossil,"Biological Treatment of Solid Waste",2021,0.39328266000000006
83804,Ukraine,fossil,"Biological Treatment of Solid Waste",2021,0.00006535416
81842,Turkey,fossil,"Biological Treatment of Solid Waste",2021,0.4619229
76233,Sweden,fossil,"Biological Treatment of Solid Waste",2021,0.3610266119999999
75128,Slovakia,fossil,"Biological Treatment of Solid Waste",2021,0.8655189120000002
75647,Slovenia,fossil,"Biological Treatment of Solid Waste",2021,0.532745616
50255,Latvia,fossil,"Biological Treatment of Solid Waste",2021,1.339406832
69089,"Russian Federation",fossil,"Biological Treatment of Solid Waste",2021,0.01631526
65101,Poland,fossil,"Biological Treatment of Solid Waste",2021,1.8282826919999995
60690,Norway,fossil,"Biological Treatment of Solid Waste",2021,1.3394415239999997
49785,Luxembourg,fossil,"Biological Treatment of Solid Waste",2021,0.11916407999999996
66350,Portugal,fossil,"Biological Treatment of Solid Waste",2021,0.3647816160000001
68510,Romania,fossil,"Biological Treatment of Solid Waste",2021,0.44480020800000014
61549,"New Zealand",fossil,"Biological Treatment of Solid Waste",2021,1.126327044
60140,Netherlands,fossil,"Biological Treatment of Solid Waste",2021,8.416990476
49367,Lithuania,fossil,"Biological Treatment of Solid Waste",2021,0.59364714
8020,Bulgaria,fossil,"Biological Treatment of Solid Waste",2021,0.07559809199999999
6260,Belgium,fossil,"Biological Treatment of Solid Waste",2021,2.2199677799999997
14049,Canada,fossil,"Biological Treatment of Solid Waste",2021,10.392233376
14600,Switzerland,fossil,"Biological Treatment of Solid Waste",2021,2.3017412639999995
21771,Germany,fossil,"Biological Treatment of Solid Waste",2021,37.400113764000004
21139,"Czech Republic",fossil,"Biological Treatment of Solid Waste",2021,3.6682604999999993
23156,Denmark,fossil,"Biological Treatment of Solid Waste",2021,6.273667199999999
4770,Austria,fossil,"Biological Treatment of Solid Waste",2021,5.4143555039999995
20541,Cyprus,fossil,"Biological Treatment of Solid Waste",2021,0.15086451600000003
4168,Australia,fossil,"Biological Treatment of Solid Waste",2021,24.97649472
42767,Japan,fossil,"Biological Treatment of Solid Waste",2021,0.36311092800000005
39249,Ireland,fossil,"Biological Treatment of Solid Waste",2021,0.653959752
33763,Greece,fossil,"Biological Treatment of Solid Waste",2021,1.10945796
29022,France,fossil,"Biological Treatment of Solid Waste",2021,19.674100872000007
26595,Estonia,fossil,"Biological Treatment of Solid Waste",2021,0.6036767399999999
26075,Spain,fossil,"Biological Treatment of Solid Waste",2021,13.910782644000003
27609,Finland,fossil,"Biological Treatment of Solid Waste",2021,0.889779252
30128,"United Kingdom",fossil,"Biological Treatment of Solid Waste",2021,17.962341168
36707,Croatia,fossil,"Biological Treatment of Solid Waste",2021,0.18120596399999997
40410,Iceland,fossil,"Biological Treatment of Solid Waste",2021,0.11619198000000003
41388,Italy,fossil,"Biological Treatment of Solid Waste",2021,11.254184627999999
37592,Hungary,fossil,"Biological Treatment of Solid Waste",2021,0.6205815960000001
42771,Japan,fossil,"Chemical Industry",2021,4.160609664999999
40786,Israel,fossil,"Chemical Industry",2021,0.066000001
33756,Greece,fossil,"Chemical Industry",2021,0.007884885000000001
39675,"Iran, Islamic Republic of",fossil,"Chemical Industry",2021,17.67939396
36715,Croatia,fossil,"Chemical Industry",2021,0.056400145
38757,India,fossil,"Chemical Industry",2021,3.378166174
26072,Spain,fossil,"Chemical Industry",2021,0.763155385
38133,Indonesia,fossil,"Chemical Industry",2021,1.3835841750000002
30125,"United Kingdom",fossil,"Chemical Industry",2021,1.927304324
37590,Hungary,fossil,"Chemical Industry",2021,0.21469344899999993
33185,"Equatorial Guinea",fossil,"Chemical Industry",2021,2.8405000050000004
45782,"Korea, Republic of",fossil,"Chemical Industry",2021,5.425618104
47525,"Libyan Arab Jamahiriya",fossil,"Chemical Industry",2021,0.11549999899999999
27603,Finland,fossil,"Chemical Industry",2021,0.43502436099999997
46079,Kuwait,fossil,"Chemical Industry",2021,0.5823684039999999
41379,Italy,fossil,"Chemical Industry",2021,0.932489386
24929,Egypt,fossil,"Chemical Industry",2021,0.457878379
43242,Kazakhstan,fossil,"Chemical Industry",2021,0.038012965
29030,France,fossil,"Chemical Industry",2021,1.16911531
70325,"Serbia and Montenegro",fossil,"Chemical Industry",2021,0.082257797
69080,"Russian Federation",fossil,"Chemical Industry",2021,14.092502892999999
68511,Romania,fossil,"Chemical Industry",2021,1.4622064179999998
67514,Qatar,fossil,"Chemical Industry",2021,2.914796655
53177,"Macedonia, the former Yugoslav Republic of",fossil,"Chemical Industry",2021,0.001962298
65790,"Korea, Democratic People's Republic of",fossil,"Chemical Industry",2021,0.019800000999999998
60132,Netherlands,fossil,"Chemical Industry",2021,2.515700889
59147,Nigeria,fossil,"Chemical Industry",2021,0.11545393399999998
66353,Portugal,fossil,"Chemical Industry",2021,0.066052586
69846,"Saudi Arabia",fossil,"Chemical Industry",2021,26.175355008
52714,Mexico,fossil,"Chemical Industry",2021,1.757754536
61548,"New Zealand",fossil,"Chemical Industry",2021,3.0532769099999997
57504,Malaysia,fossil,"Chemical Industry",2021,6.107475034
60699,Norway,fossil,"Chemical Industry",2021,2.984597178
65109,Poland,fossil,"Chemical Industry",2021,0.255111449
63221,Peru,fossil,"Chemical Industry",2021,0.0003
61875,Oman,fossil,"Chemical Industry",2021,19.927888118000002
71587,Singapore,fossil,"Chemical Industry",2021,2.3929143309999996
49364,Lithuania,fossil,"Chemical Industry",2021,0.133482856
54439,Myanmar,fossil,"Chemical Industry",2021,0.2797223
63732,Philippines,fossil,"Chemical Industry",2021,0.0011745649
75141,Slovakia,fossil,"Chemical Industry",2021,0.09472846400000001
82379,"Taiwan_Province of China",fossil,"Chemical Industry",2021,5.297941290000001
80951,"Trinidad and Tobago",fossil,"Chemical Industry",2021,10.964934045
81848,Turkey,fossil,"Chemical Industry",2021,0.567391487
86188,Venezuela,fossil,"Chemical Industry",2021,3.491165792
84876,"United States",fossil,"Chemical Industry",2021,33.344489347
83810,Ukraine,fossil,"Chemical Industry",2021,0.454939157
85301,Uzbekistan,fossil,"Chemical Industry",2021,0.048034802999999994
75654,Slovenia,fossil,"Chemical Industry",2021,0.232879757
76238,Sweden,fossil,"Chemical Industry",2021,0.38552366800000004
79097,Thailand,fossil,"Chemical Industry",2021,2.0725851399999997
88693,"South Africa",fossil,"Chemical Industry",2021,0.5539381360000001
79724,Turkmenistan,fossil,"Chemical Industry",2021,0.00008160001
2922,Argentina,fossil,"Chemical Industry",2021,1.3515960799999998
8334,Bahrain,fossil,"Chemical Industry",2021,0.9766678590000001
18104,Colombia,fossil,"Chemical Industry",2021,0.06497953899999999
24033,Algeria,fossil,"Chemical Industry",2021,0.286153168
6255,Belgium,fossil,"Chemical Industry",2021,1.5440025479999997
21764,Germany,fossil,"Chemical Industry",2021,6.534243514000001
14035,Canada,fossil,"Chemical Industry",2021,5.252193277
21131,"Czech Republic",fossil,"Chemical Industry",2021,0.11557803700000002
4773,Austria,fossil,"Chemical Industry",2021,0.16484844599999998
9173,"Bosnia and Herzegovina",fossil,"Chemical Industry",2021,0.0009857010999999999
2385,"United Arab Emirates",fossil,"Chemical Industry",2021,0.658367663
23153,Denmark,fossil,"Chemical Industry",2021,0.000014393649999999999
14605,Switzerland,fossil,"Chemical Industry",2021,0.10818921100000001
9665,Belarus,fossil,"Chemical Industry",2021,0.232611632
15674,China,fossil,"Chemical Industry",2021,154.86938648
4158,Australia,fossil,"Chemical Industry",2021,0.298937804
15099,Chile,fossil,"Chemical Industry",2021,1.333044388
11408,Brazil,fossil,"Chemical Industry",2021,2.629110644
8027,Bulgaria,fossil,"Chemical Industry",2021,0.25838823600000005
5248,Azerbaijan,fossil,"Civil Aviation",2021,0.006134891999999999
2391,"United Arab Emirates",fossil,"Civil Aviation",2021,0.005477256
14604,Switzerland,fossil,"Civil Aviation",2021,0.0007497215999999998
18957,"Cape Verde",fossil,"Civil Aviation",2021,0.000031226759999999994
356,Aruba,fossil,"Civil Aviation",2021,0.00002502036
24024,Algeria,fossil,"Civil Aviation",2021,0.00142836
8770,Bahamas,fossil,"Civil Aviation",2021,0.0000794052
18554,Comoros,fossil,"Civil Aviation",2021,0.000010666416
15101,Chile,fossil,"Civil Aviation",2021,0.00735378
12680,Bhutan,fossil,"Civil Aviation",2021,0.00006531863999999999
20155,"Cayman Islands",fossil,"Civil Aviation",2021,0.000016898399999999997
7024,"Burkina Faso",fossil,"Civil Aviation",2021,0.0001481424
23603,"Dominican Republic",fossil,"Civil Aviation",2021,0.0005653836000000001
10135,Belize,fossil,"Civil Aviation",2021,0.000011989943999999999
8329,Bahrain,fossil,"Civil Aviation",2021,0.0004796184
8035,Bulgaria,fossil,"Civil Aviation",2021,0.00012941640000000004
23148,Denmark,fossil,"Civil Aviation",2021,0.0003577956
17192,Congo,fossil,"Civil Aviation",2021,0.00020592239999999993
22628,Dominica,fossil,"Civil Aviation",2021,0.00000370794
5679,Burundi,fossil,"Civil Aviation",2021,0.000023972879999999997
2921,Argentina,fossil,"Civil Aviation",2021,0.007210536
833,Afghanistan,fossil,"Civil Aviation",2021,0.0003573264
22196,Djibouti,fossil,"Civil Aviation",2021,0.000020480760000000003
16846,"Congo_the Democratic Republic of the",fossil,"Civil Aviation",2021,0.00000019707720000000005
21783,Germany,fossil,"Civil Aviation",2021,0.008361180000000001
21145,"Czech Republic",fossil,"Civil Aviation",2021,0.0005385983999999999
3575,"Antigua and Barbuda",fossil,"Civil Aviation",2021,0.00001524996
18113,Colombia,fossil,"Civil Aviation",2021,0.00028655880000000007
20540,Cyprus,fossil,"Civil Aviation",2021,0.000024135719999999998
13471,"Central African Republic",fossil,"Civil Aviation",2021,0.000009409308
11411,Brazil,fossil,"Civil Aviation",2021,0.04404227999999999
13038,Botswana,fossil,"Civil Aviation",2021,0.0002434368
1253,Angola,fossil,"Civil Aviation",2021,0.00007591992
6258,Belgium,fossil,"Civil Aviation",2021,0.000028222200000000002
10811,Bolivia,fossil,"Civil Aviation",2021,0.001226172
15671,China,fossil,"Civil Aviation",2021,0.462163308
1452,"Int. Aviation",fossil,"Civil Aviation",2021,2.736443975999999
19393,"Costa Rica",fossil,"Civil Aviation",2021,0.00004706376
16490,Cameroon,fossil,"Civil Aviation",2021,0.0001301496
4164,Australia,fossil,"Civil Aviation",2021,0.030120203999999998
11877,Barbados,fossil,"Civil Aviation",2021,0.00003327156
10410,Bermuda,fossil,"Civil Aviation",2021,0.000016059
14033,Canada,fossil,"Civil Aviation",2021,0.08866821599999998
24473,Ecuador,fossil,"Civil Aviation",2021,0.0011176308000000002
17541,"Cook Islands",fossil,"Civil Aviation",2021,0.000011131295999999997
4762,Austria,fossil,"Civil Aviation",2021,0.00035216759999999995
9675,Belarus,fossil,"Civil Aviation",2021,0.00030546960000000004
16082,"Cote d'Ivoire",fossil,"Civil Aviation",2021,0.00012418800000000004
52239,Maldives,fossil,"Civil Aviation",2021,0.00022477440000000007
58666,Niger,fossil,"Civil Aviation",2021,0.00003473580000000001
48829,Lesotho,fossil,"Civil Aviation",2021,0.000024732240000000006
57501,Malaysia,fossil,"Civil Aviation",2021,0.005639556
59549,Nicaragua,fossil,"Civil Aviation",2021,0.000007987727999999998
54876,Mongolia,fossil,"Civil Aviation",2021,0.000036864240000000015
51013,Morocco,fossil,"Civil Aviation",2021,0.0004880915999999999
59152,Nigeria,fossil,"Civil Aviation",2021,0.003768228
72270,"Solomon Islands",fossil,"Civil Aviation",2021,0.000032701680000000004
55749,Mauritania,fossil,"Civil Aviation",2021,0.00013202279999999998
57881,Namibia,fossil,"Civil Aviation",2021,0.00008921652000000002
56560,Mauritius,fossil,"Civil Aviation",2021,0.00005541875999999998
64018,Palau,fossil,"Civil Aviation",2021,0.0001236876
69512,Rwanda,fossil,"Civil Aviation",2021,0.0000398832
61877,Oman,fossil,"Civil Aviation",2021,0.0004638156
56173,Martinique,fossil,"Civil Aviation",2021,0.00002786292
58321,"New Caledonia",fossil,"Civil Aviation",2021,0.00028446600000000004
72706,"Sierra Leone",fossil,"Civil Aviation",2021,0.000028590479999999992
55302,Mozambique,fossil,"Civil Aviation",2021,0.0006548159999999999
51843,Madagascar,fossil,"Civil Aviation",2021,0.00010118568
50657,Macao,fossil,"Civil Aviation",2021,0.0002106156
65106,Poland,fossil,"Civil Aviation",2021,0.0003850392
70766,Sudan,fossil,"Civil Aviation",2021,0.0005787132
63222,Peru,fossil,"Civil Aviation",2021,0.004467564
62330,Pakistan,fossil,"Civil Aviation",2021,0.0009785759999999999
49788,Luxembourg,fossil,"Civil Aviation",2021,0.00000248772
53970,Malta,fossil,"Civil Aviation",2021,0.000007026719999999999
50259,Latvia,fossil,"Civil Aviation",2021,0.000002286876
69071,"Russian Federation",fossil,"Civil Aviation",2021,0.115883688
52727,Mexico,fossil,"Civil Aviation",2021,0.0001653468
61014,Nepal,fossil,"Civil Aviation",2021,0.00017863919999999995
68519,Romania,fossil,"Civil Aviation",2021,0.0007362180000000002
60137,Netherlands,fossil,"Civil Aviation",2021,0.00011951111999999998
63745,Philippines,fossil,"Civil Aviation",2021,0.006385392
67905,Reunion,fossil,"Civil Aviation",2021,0.0013079040000000001
71229,Senegal,fossil,"Civil Aviation",2021,0.00005004816000000001
69847,"Saudi Arabia",fossil,"Civil Aviation",2021,0.012360936000000001
62708,Panama,fossil,"Civil Aviation",2021,0.0001675512
67181,"French Polynesia",fossil,"Civil Aviation",2021,0.00009853043999999998
64500,"Papua New Guinea",fossil,"Civil Aviation",2021,0.0005619036
57024,Malawi,fossil,"Civil Aviation",2021,0.000045247680000000016
53614,Mali,fossil,"Civil Aviation",2021,0.00018056279999999994
66761,Paraguay,fossil,"Civil Aviation",2021,0.000007710756
54449,Myanmar,fossil,"Civil Aviation",2021,0.0015174839999999997
66352,Portugal,fossil,"Civil Aviation",2021,0.0018947039999999999
49376,Lithuania,fossil,"Civil Aviation",2021,0.000007123572000000002
61545,"New Zealand",fossil,"Civil Aviation",2021,0.003473808
60692,Norway,fossil,"Civil Aviation",2021,0.003980316
40788,Israel,fossil,"Civil Aviation",2021,0.0004328615999999999
40012,Iraq,fossil,"Civil Aviation",2021,0.0006349260000000001
39239,Ireland,fossil,"Civil Aviation",2021,0.00006515940000000002
32389,Gambia,fossil,"Civil Aviation",2021,0.000018693839999999997
33771,Greece,fossil,"Civil Aviation",2021,0.002557259999999999
30110,"United Kingdom",fossil,"Civil Aviation",2021,0.010097796
38738,India,fossil,"Civil Aviation",2021,0.05338382399999999
46420,"Lao People's Democratic Republic",fossil,"Civil Aviation",2021,0.00004742328000000001
26984,Ethiopia,fossil,"Civil Aviation",2021,0.00013362719999999997
48414,"Sri Lanka",fossil,"Civil Aviation",2021,0.000057740760000000005
31944,Guadeloupe,fossil,"Civil Aviation",2021,0.000025413480000000005
42768,Japan,fossil,"Civil Aviation",2021,0.05464923600000002
44446,Cambodia,fossil,"Civil Aviation",2021,0.0007860095999999997
36216,Honduras,fossil,"Civil Aviation",2021,0.00010797540000000004
33182,"Equatorial Guinea",fossil,"Civil Aviation",2021,0.00011135064000000003
45787,"Korea, Republic of",fossil,"Civil Aviation",2021,0.011258447999999999
24925,Egypt,fossil,"Civil Aviation",2021,0.009938412
30975,Ghana,fossil,"Civil Aviation",2021,0.00024559679999999995
45226,"Saint Kitts and Nevis",fossil,"Civil Aviation",2021,0.0000056045760000000015
27611,Finland,fossil,"Civil Aviation",2021,0.0007601820000000002
44869,Kiribati,fossil,"Civil Aviation",2021,0.000007609835999999998
36700,Croatia,fossil,"Civil Aviation",2021,0.0001219788
28064,Fiji,fossil,"Civil Aviation",2021,0.0001697172
35833,"Hong Kong",fossil,"Civil Aviation",2021,0.00003849204
40403,Iceland,fossil,"Civil Aviation",2021,0.00010274616000000002
25208,Eritrea,fossil,"Civil Aviation",2021,0.00003959892
26073,Spain,fossil,"Civil Aviation",2021,0.026399448000000002
30534,Georgia,fossil,"Civil Aviation",2021,0.000006983172
42165,Jordan,fossil,"Civil Aviation",2021,0.00010966224000000001
35539,Guyana,fossil,"Civil Aviation",2021,0.000012687240000000004
47956,"Saint Lucia",fossil,"Civil Aviation",2021,0.00001398468
37585,Hungary,fossil,"Civil Aviation",2021,0.000023925119999999994
25431,"Western Sahara",fossil,"Civil Aviation",2021,0.000009976128000000003
44038,Kyrgyzstan,fossil,"Civil Aviation",2021,0.000022439759999999995
28435,"Falkland Islands (Malvinas)",fossil,"Civil Aviation",2021,0.0000009519839999999998
47533,"Libyan Arab Jamahiriya",fossil,"Civil Aviation",2021,0.00017402040000000002
41776,Jamaica,fossil,"Civil Aviation",2021,0.00001625652
39685,"Iran, Islamic Republic of",fossil,"Civil Aviation",2021,0.011326392
35177,"French Guiana",fossil,"Civil Aviation",2021,0.000010953131999999996
41395,Italy,fossil,"Civil Aviation",2021,0.010320239999999996
34755,Guatemala,fossil,"Civil Aviation",2021,0.000023667480000000005
29039,France,fossil,"Civil Aviation",2021,0.019734827999999996
26589,Estonia,fossil,"Civil Aviation",2021,0.000014695679999999996
43701,Kenya,fossil,"Civil Aviation",2021,0.0001547364
47173,Liberia,fossil,"Civil Aviation",2021,0.000044034000000000006
31519,Guinea,fossil,"Civil Aviation",2021,0.00009533520000000002
32824,Guinea-Bissau,fossil,"Civil Aviation",2021,0.00001063494
43239,Kazakhstan,fossil,"Civil Aviation",2021,0.0026478479999999995
29548,Gabon,fossil,"Civil Aviation",2021,0.000017564400000000004
34334,Greenland,fossil,"Civil Aviation",2021,0.00009087372
38135,Indonesia,fossil,"Civil Aviation",2021,0.028123980000000007
34126,Grenada,fossil,"Civil Aviation",2021,0.00000672948
85295,Uzbekistan,fossil,"Civil Aviation",2021,0.00012119520000000001
88694,"South Africa",fossil,"Civil Aviation",2021,0.016194540000000004
73852,"Saint Pierre and Miquelon",fossil,"Civil Aviation",2021,0.000002066964
78235,Chad,fossil,"Civil Aviation",2021,0.000060426120000000016
80569,Tonga,fossil,"Civil Aviation",2021,0.000017205480000000002
81314,Tunisia,fossil,"Civil Aviation",2021,0.00006702672
87868,Samoa,fossil,"Civil Aviation",2021,0.00003664631999999999
86997,"Viet Nam",fossil,"Civil Aviation",2021,0.008846736000000001
79091,Thailand,fossil,"Civil Aviation",2021,0.008141436
75655,Slovenia,fossil,"Civil Aviation",2021,0.000005717676
84874,"United States",fossil,"Civil Aviation",2021,0.9925005359999998
86564,"Virgin Islands_British",fossil,"Civil Aviation",2021,0.00000355284
86198,Venezuela,fossil,"Civil Aviation",2021,0.0010459271999999997
76700,Swaziland,fossil,"Civil Aviation",2021,0.0000289242
73506,Somalia,fossil,"Civil Aviation",2021,0.00002827164
74260,"Sao Tome and Principe",fossil,"Civil Aviation",2021,0.000005609172
83216,Uganda,fossil,"Civil Aviation",2021,0.0001965408
85732,"Saint Vincent and the Grenadines",fossil,"Civil Aviation",2021,0.000004538327999999999
83816,Ukraine,fossil,"Civil Aviation",2021,0.00206796
76232,Sweden,fossil,"Civil Aviation",2021,0.0018105599999999995
84233,Uruguay,fossil,"Civil Aviation",2021,0.00003593928
80135,Timor-Leste,fossil,"Civil Aviation",2021,0.00005218872
82790,"Tanzania_United Republic of",fossil,"Civil Aviation",2021,0.00036052679999999996
77091,Seychelles,fossil,"Civil Aviation",2021,0.000025903440000000006
80948,"Trinidad and Tobago",fossil,"Civil Aviation",2021,0.0009524304
77441,"Syrian Arab Republic",fossil,"Civil Aviation",2021,0.0008939232
77802,"Turks and Caicos Islands",fossil,"Civil Aviation",2021,0.000004865544
87426,Vanuatu,fossil,"Civil Aviation",2021,0.000022447319999999996
82376,"Taiwan_Province of China",fossil,"Civil Aviation",2021,0.0009552504000000001
89120,Zambia,fossil,"Civil Aviation",2021,0.0000030374280000000003
81855,Turkey,fossil,"Civil Aviation",2021,0.013652580000000004
89119,Zambia,bio,"Emissions from biomass burning",2021,7.530620353
73494,Somalia,bio,"Emissions from biomass burning",2021,0.3843662510000001
83208,Uganda,bio,"Emissions from biomass burning",2021,2.7524928819999994
88178,Yemen,bio,"Emissions from biomass burning",2021,0.527880957
76684,Swaziland,bio,"Emissions from biomass burning",2021,1.2508938410000001
82374,"Taiwan_Province of China",bio,"Emissions from biomass burning",2021,0.990229296
80123,Timor-Leste,bio,"Emissions from biomass burning",2021,0.284318634
78560,Togo,bio,"Emissions from biomass burning",2021,1.785175733
84856,"United States",bio,"Emissions from biomass burning",2021,42.827280063
81836,Turkey,bio,"Emissions from biomass burning",2021,32.78404044
80557,Tonga,bio,"Emissions from biomass burning",2021,0.0012460221
76224,Sweden,bio,"Emissions from biomass burning",2021,0.458234499
87856,Samoa,bio,"Emissions from biomass burning",2021,0.001080995
77081,Seychelles,bio,"Emissions from biomass burning",2021,0.000014830549
80940,"Trinidad and Tobago",bio,"Emissions from biomass burning",2021,0.007366449
86182,Venezuela,bio,"Emissions from biomass burning",2021,2.0291024079999995
77432,"Syrian Arab Republic",bio,"Emissions from biomass burning",2021,2.310310154
74255,"Sao Tome and Principe",bio,"Emissions from biomass burning",2021,0.0011379277000000002
75637,Slovenia,bio,"Emissions from biomass burning",2021,0.17834714999999998
85292,Uzbekistan,bio,"Emissions from biomass burning",2021,2.398735055
82773,"Tanzania_United Republic of",bio,"Emissions from biomass burning",2021,9.525440218999998
81304,Tunisia,bio,"Emissions from biomass burning",2021,0.07234191
88682,"South Africa",bio,"Emissions from biomass burning",2021,30.231421618
87423,Vanuatu,bio,"Emissions from biomass burning",2021,0.017362601999999998
83794,Ukraine,bio,"Emissions from biomass burning",2021,23.960026880999997
79087,Thailand,bio,"Emissions from biomass burning",2021,81.21297161799998
79364,Tajikistan,bio,"Emissions from biomass burning",2021,0.428904603
75124,Slovakia,bio,"Emissions from biomass burning",2021,1.331935807
89570,Zimbabwe,bio,"Emissions from biomass burning",2021,7.507359262
84218,Uruguay,bio,"Emissions from biomass burning",2021,3.4454494860000002
78230,Chad,bio,"Emissions from biomass burning",2021,2.3726350280000004
86984,"Viet Nam",bio,"Emissions from biomass burning",2021,90.363643178
74609,Suriname,bio,"Emissions from biomass burning",2021,0.24002569499999998
85723,"Saint Vincent and the Grenadines",bio,"Emissions from biomass burning",2021,0.006206704000000001
79714,Turkmenistan,bio,"Emissions from biomass burning",2021,0.513022112
72693,"Sierra Leone",bio,"Emissions from biomass burning",2021,1.878480921
72253,"Solomon Islands",bio,"Emissions from biomass burning",2021,0.008723408
73062,"El Salvador",bio,"Emissions from biomass burning",2021,2.8121986120000004
65362,"Puerto Rico",bio,"Emissions from biomass burning",2021,0.0024457025000000003
52711,Mexico,bio,"Emissions from biomass burning",2021,36.233048395999994
51008,Morocco,bio,"Emissions from biomass burning",2021,0.504214445
66337,Portugal,bio,"Emissions from biomass burning",2021,0.262405942
58310,"New Caledonia",bio,"Emissions from biomass burning",2021,0.0037790909999999996
62703,Panama,bio,"Emissions from biomass burning",2021,1.1458663330000003
65780,"Korea, Democratic People's Republic of",bio,"Emissions from biomass burning",2021,1.501591559
56552,Mauritius,bio,"Emissions from biomass burning",2021,0.189314177
69843,"Saudi Arabia",bio,"Emissions from biomass burning",2021,0.733760311
63730,Philippines,bio,"Emissions from biomass burning",2021,78.427504336
71581,Singapore,bio,"Emissions from biomass burning",2021,0.000006823718
49774,Luxembourg,bio,"Emissions from biomass burning",2021,0.0100247845
70316,"Serbia and Montenegro",bio,"Emissions from biomass burning",2021,2.757481947
51837,Madagascar,bio,"Emissions from biomass burning",2021,5.116493496
54862,Mongolia,bio,"Emissions from biomass burning",2021,0.027691814999999998
55739,Mauritania,bio,"Emissions from biomass burning",2021,0.561751681
59133,Nigeria,bio,"Emissions from biomass burning",2021,43.967057575
57878,Namibia,bio,"Emissions from biomass burning",2021,1.028960528
57494,Malaysia,bio,"Emissions from biomass burning",2021,7.73648045
69069,"Russian Federation",bio,"Emissions from biomass burning",2021,42.88822699099999
58659,Niger,bio,"Emissions from biomass burning",2021,5.658077485
51403,"Moldova, Republic of",bio,"Emissions from biomass burning",2021,1.2254201059999998
53167,"Macedonia, the former Yugoslav Republic of",bio,"Emissions from biomass burning",2021,0.16931619399999998
52230,Maldives,bio,"Emissions from biomass burning",2021,0.0013993894999999998
62320,Pakistan,bio,"Emissions from biomass burning",2021,34.411984583
70758,Sudan,bio,"Emissions from biomass burning",2021,8.627630534000001
68503,Romania,bio,"Emissions from biomass burning",2021,8.269652484
50251,Latvia,bio,"Emissions from biomass burning",2021,0.973826942
69509,Rwanda,bio,"Emissions from biomass burning",2021,0.9188974400000001
60129,Netherlands,bio,"Emissions from biomass burning",2021,0.212208521
61532,"New Zealand",bio,"Emissions from biomass burning",2021,1.3934015140000002
65091,Poland,bio,"Emissions from biomass burning",2021,7.9854693260000005
63202,Peru,bio,"Emissions from biomass burning",2021,6.523561223
53604,Mali,bio,"Emissions from biomass burning",2021,7.1642958
49352,Lithuania,bio,"Emissions from biomass burning",2021,1.797976066
67169,"French Polynesia",bio,"Emissions from biomass burning",2021,0.0020144182
59547,Nicaragua,bio,"Emissions from biomass burning",2021,3.1646169580000003
61004,Nepal,bio,"Emissions from biomass burning",2021,5.271824295999999
71217,Senegal,bio,"Emissions from biomass burning",2021,3.1251113440000005
66747,Paraguay,bio,"Emissions from biomass burning",2021,14.591099310999999
54430,Myanmar,bio,"Emissions from biomass burning",2021,49.267313015000006
57007,Malawi,bio,"Emissions from biomass burning",2021,3.0064685380000005
64488,"Papua New Guinea",bio,"Emissions from biomass burning",2021,0.17800549400000001
53964,Malta,bio,"Emissions from biomass burning",2021,0.000048749053
60683,Norway,bio,"Emissions from biomass burning",2021,0.09616904700000001
55297,Mozambique,bio,"Emissions from biomass burning",2021,3.3261084910000003
61873,Oman,bio,"Emissions from biomass burning",2021,0.07725601500000001
67501,Qatar,bio,"Emissions from biomass burning",2021,0.0008378977
24459,Ecuador,bio,"Emissions from biomass burning",2021,4.851382358
21762,Germany,bio,"Emissions from biomass burning",2021,3.780289568
3219,Armenia,bio,"Emissions from biomass burning",2021,0.08421003599999999
20529,Cyprus,bio,"Emissions from biomass burning",2021,0.049893174000000005
17190,Congo,bio,"Emissions from biomass burning",2021,0.259391529
5670,Burundi,bio,"Emissions from biomass burning",2021,0.8171552080000001
24022,Algeria,bio,"Emissions from biomass burning",2021,0.139979303
824,Afghanistan,bio,"Emissions from biomass burning",2021,3.4918779660000006
18539,Comoros,bio,"Emissions from biomass burning",2021,0.08106051199999999
23145,Denmark,bio,"Emissions from biomass burning",2021,0.699883128
8015,Bulgaria,bio,"Emissions from biomass burning",2021,3.585900993
19840,Cuba,bio,"Emissions from biomass burning",2021,3.9445828040000004
11393,Brazil,bio,"Emissions from biomass burning",2021,396.9735483
7460,Bangladesh,bio,"Emissions from biomass burning",2021,20.008077557999997
4147,Australia,bio,"Emissions from biomass burning",2021,27.417017126
14584,Switzerland,bio,"Emissions from biomass burning",2021,0.09182684399999999
2380,"United Arab Emirates",bio,"Emissions from biomass burning",2021,0.006799420999999999
9656,Belarus,bio,"Emissions from biomass burning",2021,1.795904943
11860,Barbados,bio,"Emissions from biomass burning",2021,0.021034046
16836,"Congo_the Democratic Republic of the",bio,"Emissions from biomass burning",2021,9.650567717999998
17533,"Cook Islands",bio,"Emissions from biomass burning",2021,0.000013550132999999998
6245,Belgium,bio,"Emissions from biomass burning",2021,0.27160013499999996
1239,Angola,bio,"Emissions from biomass burning",2021,7.280662792000001
21125,"Czech Republic",bio,"Emissions from biomass burning",2021,2.552101067
14027,Canada,bio,"Emissions from biomass burning",2021,9.035102528000001
15661,China,bio,"Emissions from biomass burning",2021,20.327433626
9154,"Bosnia and Herzegovina",bio,"Emissions from biomass burning",2021,0.37333053499999996
